1; 1; 1; 21335
1; 1; 2; 2839
1; 1; 3; 4842
1; 1; 4; 34672
1; 1; 5; 1594
1; 1; 6; 28495
1; 1; 7; 33236
1; 1; 8; 32823
1; 1; 9; 31661
1; 1; 10; 31658
1; 1; 11; 31663
1; 1; 12; 5131
1; 1; 13; 32809
1; 1; 14; 28082
1; 1; 15; 21967
1; 1; 16; 31267
1; 1; 17; 3140
1; 1; 18; 19836
1; 1; 19; 4746
1; 1; 20; 4767
1; 1; 21; 4950
1; 1; 22; 5063
1; 1; 23; 603
1; 1; 24; 795
1; 1; 25; 4631
1; 1; 26; 4986
1; 1; 27; 875
1; 1; 28; 7814
1; 1; 29; 24306
1; 1; 30; 7355
1; 1; 31; 1774
1; 1; 32; 317
1; 1; 33; 33203
1; 1; 34; 0
1; 1; 35; 17201
1; 1; 36; 29921
1; 1; 37; 5189
1; 1; 38; 5362
1; 1; 39; 5092
1; 1; 40; 1728
1; 1; 41; 5339
1; 1; 42; 15940
1; 1; 43; 4763
1; 1; 44; 5006
1; 1; 45; 5056
1; 1; 46; 3003
1; 1; 47; 25969
1; 1; 48; 5351
1; 1; 49; 15825
1; 1; 50; 31548
1; 1; 51; 5127
1; 1; 52; 6603
1; 1; 53; 7541
1; 1; 54; 1739
1; 1; 55; 4783
1; 1; 56; 32559
1; 1; 57; 4752
1; 1; 58; 34219
1; 1; 59; 33211
1; 1; 60; 30152
1; 1; 61; 5159
1; 1; 62; 1771
1; 1; 63; 6887
1; 1; 64; 325
1; 1; 65; 7104
1; 1; 66; 7373
1; 1; 67; 7359
1; 1; 68; 7357
1; 1; 69; 7370
1; 1; 70; 7365
1; 1; 71; 969
1; 1; 72; 21179
1; 1; 73; 6129
1; 1; 74; 909
1; 1; 75; 887
1; 1; 76; 19473
1; 1; 77; 730
1; 1; 78; 2191
1; 1; 79; 28061
1; 1; 80; 7040
1; 1; 81; 2259
1; 1; 82; 32127
1; 1; 83; 2212
1; 1; 84; 23795
1; 1; 85; 34593
1; 1; 86; 1720
1; 1; 87; 15631
1; 1; 88; 5303
1; 1; 89; 7437
1; 1; 90; 29911
1; 1; 91; 941
1; 1; 92; 962
1; 1; 93; 18715
1; 1; 94; 696
1; 1; 95; 5298
1; 1; 96; 31905
1; 1; 97; 942
1; 1; 98; 30934
1; 1; 99; 33839
1; 1; 100; 946
1; 1; 101; 945
1; 1; 102; 1640
1; 1; 103; 843
1; 1; 104; 3329
1; 1; 105; 19770
1; 1; 106; 948
1; 1; 107; 950
1; 1; 108; 949
1; 1; 109; 23862
1; 1; 110; 18996
1; 1; 111; 2840
1; 1; 112; 33991
1; 1; 113; 21147
1; 1; 114; 6255
1; 1; 115; 932
1; 1; 116; 7867
1; 1; 117; 8492
1; 1; 118; 651
1; 1; 119; 21589
1; 1; 120; 28367
1; 1; 121; 7226
1; 1; 122; 32776
1; 1; 123; 8444
1; 1; 124; 9490
1; 1; 125; 8202
1; 1; 126; 24180
1; 1; 127; 32735
1; 1; 128; 7315
1; 1; 129; 1155
1; 1; 130; 5264
1; 1; 131; 34646
1; 1; 132; 7316
1; 1; 133; 8201
1; 1; 134; 0
1; 2; 1; 31020
1; 2; 2; 361
1; 2; 3; 25188
1; 2; 4; 34762
1; 2; 5; 0
1; 2; 6; 5226
1; 2; 7; 4878
1; 2; 8; 29175
1; 2; 9; 996
1; 2; 10; 5878
1; 2; 11; 1669
1; 2; 12; 32109
1; 2; 13; 5473
1; 2; 14; 20412
1; 2; 15; 701
1; 2; 16; 508
1; 2; 17; 7505
1; 2; 18; 4487
1; 2; 19; 7646
1; 2; 20; 7009
1; 2; 21; 956
1; 2; 22; 33996
1; 2; 23; 812
1; 2; 24; 1522
1; 2; 25; 2741
1; 2; 26; 3295
1; 2; 27; 783
1; 2; 28; 7791
1; 2; 29; 1213
1; 2; 30; 1000
1; 2; 31; 571
1; 2; 32; 574
1; 2; 33; 5229
1; 2; 34; 8234
1; 2; 35; 19375
1; 2; 36; 15674
1; 2; 37; 1583
1; 2; 38; 32300
1; 2; 39; 23726
1; 2; 40; 34650
1; 2; 41; 7730
1; 2; 42; 26046
1; 2; 43; 25586
1; 2; 44; 7706
1; 2; 45; 25505
1; 2; 46; 3115
1; 2; 47; 28546
1; 2; 48; 34389
1; 2; 49; 24119
1; 2; 50; 25743
1; 2; 51; 1005
1; 2; 52; 7205
1; 2; 53; 23982
1; 2; 54; 951
1; 2; 55; 964
1; 2; 56; 644
1; 2; 57; 597
1; 2; 58; 30199
1; 2; 59; 30758
1; 2; 60; 31047
1; 2; 61; 33740
1; 2; 62; 29973
1; 2; 63; 9016
1; 2; 64; 17439
1; 2; 65; 7472
1; 2; 66; 2652
1; 2; 67; 1063
1; 2; 68; 25584
1; 2; 69; 33781
1; 2; 70; 33840
1; 2; 71; 1174
1; 2; 72; 23391
1; 2; 73; 997
1; 2; 74; 23702
1; 2; 75; 853
1; 2; 76; 4358
1; 2; 77; 6139
1; 2; 78; 6360
1; 2; 79; 33162
1; 2; 80; 1312
1; 2; 81; 26862
1; 2; 82; 24295
1; 2; 83; 33926
1; 2; 84; 26706
1; 2; 85; 30365
1; 2; 86; 1211
1; 2; 87; 26190
1; 2; 88; 28007
1; 2; 89; 836
1; 2; 90; 203
1; 2; 91; 205
1; 2; 92; 2094
1; 2; 93; 29839
1; 2; 94; 0
1; 3; 1; 33666
1; 3; 2; 31661
1; 3; 3; 4829
1; 3; 4; 5205
1; 3; 5; 4823
1; 3; 6; 4949
1; 3; 7; 4774
1; 3; 8; 6340
1; 3; 9; 7617
1; 3; 10; 5139
1; 3; 11; 1188
1; 3; 12; 15911
1; 3; 13; 4234
1; 3; 14; 7753
1; 3; 15; 27700
1; 3; 16; 8131
1; 3; 17; 1221
1; 3; 18; 30165
1; 3; 19; 32895
1; 3; 20; 1012
1; 3; 21; 18837
1; 3; 22; 26070
1; 3; 23; 804
1; 3; 24; 15265
1; 3; 25; 3357
1; 3; 26; 24358
1; 3; 27; 23852
1; 3; 28; 25082
1; 3; 29; 1957
1; 3; 30; 4367
1; 3; 31; 30242
1; 3; 32; 33954
1; 3; 33; 6912
1; 3; 34; 29204
1; 3; 35; 24322
1; 3; 36; 23876
1; 3; 37; 959
1; 3; 38; 890
1; 3; 39; 958
1; 3; 40; 810
1; 3; 41; 24163
1; 3; 42; 809
1; 3; 43; 21064
1; 3; 44; 3238
1; 3; 45; 4334
1; 3; 46; 1566
1; 3; 47; 16472
1; 3; 48; 22341
1; 3; 49; 33318
1; 3; 50; 18716
1; 3; 51; 1139
1; 3; 52; 6094
1; 3; 53; 8409
1; 3; 54; 24164
1; 3; 55; 1526
1; 3; 56; 34331
1; 3; 57; 5185
1; 3; 58; 24590
1; 3; 59; 846
1; 3; 60; 26763
1; 3; 61; 984
1; 3; 62; 21839
1; 3; 63; 5762
1; 3; 64; 6813
1; 3; 65; 32950
1; 3; 66; 4881
1; 3; 67; 32985
1; 3; 68; 658
1; 3; 69; 1008
1; 3; 70; 927
1; 3; 71; 29598
1; 3; 72; 19186
1; 3; 73; 5927
1; 3; 74; 28985
1; 3; 75; 15031
1; 3; 76; 33513
1; 3; 77; 6378
1; 3; 78; 8435
1; 3; 79; 24042
1; 3; 80; 2511
1; 3; 81; 5296
1; 3; 82; 26558
1; 3; 83; 395
1; 3; 84; 25704
1; 3; 85; 5794
1; 3; 86; 27561
1; 3; 87; 18963
1; 3; 88; 24330
1; 3; 89; 6321
1; 3; 90; 0
1; 3; 91; 0
1; 4; 1; 7774
1; 4; 2; 1374
1; 4; 3; 5053
1; 4; 4; 7357
1; 4; 5; 16960
1; 4; 6; 26248
1; 4; 7; 27189
1; 4; 8; 907
1; 4; 9; 908
1; 4; 10; 32538
1; 4; 11; 30872
1; 4; 12; 8361
1; 4; 13; 4974
1; 4; 14; 820
1; 4; 15; 2832
1; 4; 16; 5114
1; 4; 17; 5048
1; 4; 18; 8319
1; 4; 19; 15487
1; 4; 20; 5190
1; 4; 21; 4857
1; 4; 22; 4824
1; 4; 23; 29035
1; 4; 24; 5170
1; 4; 25; 4955
1; 4; 26; 5239
1; 4; 27; 5176
1; 4; 28; 5175
1; 4; 29; 4945
1; 4; 30; 5983
1; 4; 31; 2334
1; 4; 32; 19087
1; 4; 33; 4991
1; 4; 34; 6359
1; 4; 35; 5061
1; 4; 36; 19155
1; 4; 37; 5109
1; 4; 38; 5144
1; 4; 39; 4608
1; 4; 40; 5571
1; 4; 41; 5152
1; 4; 42; 5107
1; 4; 43; 5058
1; 4; 44; 28125
1; 4; 45; 8412
1; 4; 46; 5832
1; 4; 47; 29250
1; 4; 48; 4772
1; 4; 49; 4957
1; 4; 50; 5140
1; 4; 51; 30528
1; 4; 52; 5105
1; 4; 53; 1601
1; 4; 54; 6395
1; 4; 55; 4801
1; 4; 56; 3018
1; 4; 57; 5038
1; 4; 58; 4981
1; 4; 59; 33849
1; 4; 60; 32946
1; 4; 61; 767
1; 4; 62; 32562
1; 4; 63; 25248
1; 4; 64; 552
1; 4; 65; 620
1; 4; 66; 449
1; 4; 67; 7314
1; 4; 68; 1517
1; 4; 69; 2740
