1; 1; 1; 31663
1; 1; 2; 31658
1; 1; 3; 5542
1; 1; 4; 0
1; 1; 5; 32813
1; 1; 6; 4926
1; 1; 7; 34582
1; 1; 8; 4814
1; 1; 9; 4878
1; 1; 10; 34909
1; 1; 11; 919
1; 1; 12; 5878
1; 1; 13; 996
1; 1; 14; 24118
1; 1; 15; 33104
1; 1; 16; 7753
1; 1; 17; 16132
1; 1; 18; 25745
1; 1; 19; 1040
1; 1; 20; 31151
1; 1; 21; 6828
1; 1; 22; 733
1; 1; 23; 33827
1; 1; 24; 28007
1; 1; 25; 2516
1; 1; 26; 5036
1; 1; 27; 1268
1; 1; 28; 15168
1; 1; 29; 28517
1; 1; 30; 24449
1; 1; 31; 24822
1; 1; 32; 5927
1; 1; 33; 651
1; 1; 34; 18996
1; 1; 35; 21589
1; 1; 36; 28367
1; 1; 37; 7226
1; 1; 38; 19186
1; 1; 39; 32776
1; 1; 40; 9490
1; 1; 41; 8444
1; 1; 42; 33
1; 1; 43; 7184
1; 1; 44; 16062
1; 1; 45; 24229
1; 1; 46; 31517
1; 1; 47; 17957
1; 1; 48; 882
1; 1; 49; 688
1; 1; 50; 1041
1; 1; 51; 3141
1; 1; 52; 205
1; 1; 53; 24322
1; 1; 54; 6912
1; 1; 55; 29204
1; 1; 56; 30242
1; 1; 57; 33954
1; 1; 58; 4367
1; 1; 59; 1590
1; 1; 60; 3045
1; 1; 61; 5553
1; 1; 62; 8316
1; 1; 63; 32681
1; 1; 64; 34111
1; 1; 65; 5532
1; 1; 66; 577
1; 1; 67; 6064
1; 1; 68; 32386
1; 1; 69; 5773
1; 1; 70; 32261
1; 1; 71; 32370
1; 1; 72; 31750
1; 1; 73; 30075
1; 1; 74; 395
1; 1; 75; 25704
1; 1; 76; 5794
1; 1; 77; 24330
1; 1; 78; 4318
1; 1; 79; 18963
1; 1; 80; 6321
1; 1; 81; 27561
1; 1; 82; 17714
1; 1; 83; 27158
1; 1; 84; 30863
1; 1; 85; 1189
1; 1; 86; 4357
1; 1; 87; 4328
1; 1; 88; 26373
1; 1; 89; 4333
1; 1; 90; 6527
1; 1; 91; 0
1; 2; 1; 363
1; 2; 2; 7772
1; 2; 3; 7161
1; 2; 4; 5804
1; 2; 5; 6010
1; 2; 6; 6289
1; 2; 7; 325
1; 2; 8; 5636
1; 2; 9; 4956
1; 2; 10; 29266
1; 2; 11; 5729
1; 2; 12; 8410
1; 2; 13; 19987
1; 2; 14; 5224
1; 2; 15; 34910
1; 2; 16; 26079
1; 2; 17; 2539
1; 2; 18; 24120
1; 2; 19; 28819
1; 2; 20; 31279
1; 2; 21; 4884
1; 2; 22; 4798
1; 2; 23; 34679
1; 2; 24; 1732
1; 2; 25; 5017
1; 2; 26; 24162
1; 2; 27; 1407
1; 2; 28; 4875
1; 2; 29; 5116
1; 2; 30; 19377
1; 2; 31; 34121
1; 2; 32; 5039
1; 2; 33; 7480
1; 2; 34; 1959
1; 2; 35; 5159
1; 2; 36; 30969
1; 2; 37; 15142
1; 2; 38; 2707
1; 2; 39; 1727
1; 2; 40; 7740
1; 2; 41; 1745
1; 2; 42; 5555
1; 2; 43; 1764
1; 2; 44; 6888
1; 2; 45; 1755
1; 2; 46; 0
1; 2; 47; 25188
1; 2; 48; 4911
1; 2; 49; 32102
1; 2; 50; 30229
1; 2; 51; 5049
1; 2; 52; 1895
1; 2; 53; 4896
1; 2; 54; 20010
1; 2; 55; 4796
1; 2; 56; 2757
1; 2; 57; 1805
1; 2; 58; 2306
1; 2; 59; 30370
1; 2; 60; 7953
1; 2; 61; 31898
1; 2; 62; 4978
1; 2; 63; 4763
1; 2; 64; 5006
1; 2; 65; 27613
1; 2; 66; 4740
1; 2; 67; 5055
1; 2; 68; 2353
1; 2; 69; 5787
1; 2; 70; 820
1; 2; 71; 4974
1; 2; 72; 795
1; 2; 73; 4986
1; 2; 74; 875
1; 2; 75; 32560
1; 2; 76; 7359
1; 2; 77; 7371
1; 2; 78; 7372
1; 2; 79; 7355
1; 2; 80; 21179
1; 2; 81; 969
1; 2; 82; 6129
1; 2; 83; 909
1; 2; 84; 887
1; 2; 85; 7370
1; 2; 86; 16960
1; 2; 87; 24306
1; 2; 88; 7357
1; 2; 89; 19473
1; 2; 90; 730
1; 2; 91; 2191
1; 2; 92; 562
1; 2; 93; 5682
1; 2; 94; 26046
