1; 1; 1; 4734
1; 1; 2; 6249
1; 1; 3; 32102
1; 1; 4; 32778
1; 1; 5; 20793
1; 1; 6; 2314
1; 1; 7; 15426
1; 1; 8; 2259
1; 1; 9; 30411
1; 1; 10; 29647
1; 1; 11; 956
1; 1; 12; 32694
1; 1; 13; 835
1; 1; 14; 7720
1; 1; 15; 7374
1; 1; 16; 205
1; 1; 17; 22147
1; 1; 18; 696
1; 1; 19; 6094
1; 1; 20; 32300
1; 1; 21; 2212
1; 1; 22; 7437
1; 1; 23; 1324
1; 1; 24; 526
1; 1; 25; 7040
1; 1; 26; 6478
1; 1; 27; 550
1; 1; 28; 7618
1; 1; 29; 2188
1; 1; 30; 24180
1; 1; 31; 33947
1; 1; 32; 1017
1; 1; 33; 2862
1; 1; 34; 16661
1; 1; 35; 31156
1; 1; 36; 33985
1; 1; 37; 1280
1; 1; 38; 28007
1; 1; 39; 836
1; 1; 40; 31801
1; 1; 41; 32774
1; 1; 42; 23728
1; 1; 43; 0
1; 1; 44; 114
1; 1; 45; 23596
1; 1; 46; 27965
1; 1; 47; 1212
1; 1; 48; 15074
1; 1; 49; 33666
1; 1; 50; 24118
1; 1; 51; 8188
1; 1; 52; 747
1; 1; 53; 5473
1; 1; 54; 8584
1; 1; 55; 844
1; 1; 56; 574
1; 1; 57; 7477
1; 1; 58; 19473
1; 1; 59; 1268
1; 1; 60; 6654
1; 1; 61; 29204
1; 1; 62; 2516
1; 1; 63; 30825
1; 1; 64; 4454
1; 1; 65; 5793
1; 1; 66; 733
1; 1; 67; 2094
1; 1; 68; 6360
1; 1; 69; 26070
1; 1; 70; 31441
1; 1; 71; 701
1; 1; 72; 31323
1; 1; 73; 16093
1; 1; 74; 4234
1; 1; 75; 0
1; 2; 1; 4985
1; 2; 2; 6395
1; 2; 3; 4857
1; 2; 4; 5832
1; 2; 5; 7480
1; 2; 6; 4911
1; 2; 7; 1335
1; 2; 8; 1273
1; 2; 9; 24294
1; 2; 10; 29839
1; 2; 11; 31904
1; 2; 12; 17541
1; 2; 13; 3134
1; 2; 14; 26862
1; 2; 15; 23922
1; 2; 16; 7097
1; 2; 17; 8233
1; 2; 18; 34486
1; 2; 19; 24120
1; 2; 20; 5189
1; 2; 21; 26079
1; 2; 22; 5221
1; 2; 23; 21276
1; 2; 24; 1663
1; 2; 25; 34878
1; 2; 26; 5092
1; 2; 27; 7308
1; 2; 28; 15142
1; 2; 29; 29266
1; 2; 30; 3349
1; 2; 31; 5636
1; 2; 32; 4977
1; 2; 33; 5063
1; 2; 34; 5232
1; 2; 35; 361
1; 2; 36; 256
1; 2; 37; 5036
1; 2; 38; 21839
1; 2; 39; 941
1; 2; 40; 25743
1; 2; 41; 942
1; 2; 42; 2524
1; 2; 43; 23982
1; 2; 44; 3329
1; 2; 45; 1018
1; 2; 46; 26558
1; 2; 47; 28043
1; 2; 48; 19950
1; 2; 49; 30243
1; 2; 50; 4334
1; 2; 51; 7237
1; 2; 52; 936
1; 2; 53; 1223
1; 2; 54; 7070
1; 2; 55; 24047
1; 2; 56; 811
1; 2; 57; 24389
1; 2; 58; 1043
1; 2; 59; 32168
1; 2; 60; 8033
1; 2; 61; 23890
1; 2; 62; 20412
1; 2; 63; 812
1; 2; 64; 1731
1; 2; 65; 23955
1; 2; 66; 1669
1; 2; 67; 8418
1; 2; 68; 5058
1; 2; 69; 5983
1; 2; 70; 33425
1; 2; 71; 1774
1; 2; 72; 27189
1; 2; 73; 32809
1; 2; 74; 795
1; 2; 75; 7753
1; 2; 76; 1040
1; 2; 77; 7747
1; 2; 78; 1602
1; 2; 79; 29175
1; 2; 80; 22704
1; 2; 81; 0
1; 3; 1; 1760
1; 3; 2; 4753
1; 3; 3; 4969
1; 3; 4; 4780
1; 3; 5; 1732
1; 3; 6; 30969
1; 3; 7; 25969
1; 3; 8; 19377
1; 3; 9; 1771
1; 3; 10; 5159
1; 3; 11; 5362
1; 3; 12; 6925
1; 3; 13; 6147
1; 3; 14; 30710
1; 3; 15; 6144
1; 3; 16; 31913
1; 3; 17; 21701
1; 3; 18; 31898
1; 3; 19; 29730
1; 3; 20; 8141
1; 3; 21; 2539
1; 3; 22; 4838
1; 3; 23; 17907
1; 3; 24; 5140
1; 3; 25; 4824
1; 3; 26; 4957
1; 3; 27; 33211
1; 3; 28; 15760
1; 3; 29; 34219
1; 3; 30; 19087
1; 3; 31; 5175
1; 3; 32; 29035
1; 3; 33; 24021
1; 3; 34; 4949
1; 3; 35; 5017
1; 3; 36; 892
1; 3; 37; 7617
1; 3; 38; 7309
1; 3; 39; 34288
1; 3; 40; 508
1; 3; 41; 17714
1; 3; 42; 31833
1; 3; 43; 33162
1; 3; 44; 32864
1; 3; 45; 1332
1; 3; 46; 32711
1; 3; 47; 8331
1; 3; 48; 15168
1; 3; 49; 5773
1; 3; 50; 31517
1; 3; 51; 34343
1; 3; 52; 4359
1; 3; 53; 34111
1; 3; 54; 6064
1; 3; 55; 32386
1; 3; 56; 30075
1; 3; 57; 34611
1; 3; 58; 5532
1; 3; 59; 29399
1; 3; 60; 6322
1; 3; 61; 9016
1; 3; 62; 7205
1; 3; 63; 1005
1; 3; 64; 30199
1; 3; 65; 25262
1; 3; 66; 5682
1; 3; 67; 2184
1; 3; 68; 5787
1; 3; 69; 31663
1; 3; 70; 4935
1; 3; 71; 32601
1; 3; 72; 5005
1; 3; 73; 17095
1; 3; 74; 5224
1; 3; 75; 5170
1; 3; 76; 5176
1; 3; 77; 6316
1; 3; 78; 1585
1; 3; 79; 1903
1; 3; 80; 6010
1; 3; 81; 1601
1; 3; 82; 20690
1; 3; 83; 7941
1; 3; 84; 4858
1; 3; 85; 2699
1; 3; 86; 7372
1; 3; 87; 7365
1; 3; 88; 31661
1; 3; 89; 2836
1; 3; 90; 33666
1; 3; 91; 6771
1; 3; 92; 29032
1; 3; 93; 33686
1; 3; 94; 18872
1; 3; 95; 0
1; 4; 1; 5215
1; 4; 2; 2682
1; 4; 3; 34306
1; 4; 4; 6248
1; 4; 5; 1174
1; 4; 6; 1336
1; 4; 7; 28517
1; 4; 8; 26317
1; 4; 9; 6274
1; 4; 10; 33513
1; 4; 11; 29892
1; 4; 12; 1254
1; 4; 13; 785
1; 4; 14; 3141
1; 4; 15; 1012
1; 4; 16; 15911
1; 4; 17; 27700
1; 4; 18; 31151
1; 4; 19; 162
1; 4; 20; 4487
1; 4; 21; 33996
1; 4; 22; 7137
1; 4; 23; 808
1; 4; 24; 30824
1; 4; 25; 32109
1; 4; 26; 642
1; 4; 27; 33840
1; 4; 28; 1221
1; 4; 29; 32895
1; 4; 30; 23037
1; 4; 31; 817
1; 4; 32; 31020
1; 4; 33; 15767
1; 4; 34; 0
1; 4; 35; 363
1; 4; 36; 25213
1; 4; 37; 8413
1; 4; 38; 4831
1; 4; 39; 1764
1; 4; 40; 7740
1; 4; 41; 1745
1; 4; 42; 2621
1; 4; 43; 1888
1; 4; 44; 1594
1; 4; 45; 29250
