1; 1; 1; 33666
1; 1; 2; 6315
1; 1; 3; 1254
1; 1; 4; 31188
1; 1; 5; 2340
1; 1; 6; 5908
1; 1; 7; 6136
1; 1; 8; 4524
1; 1; 9; 33740
1; 1; 10; 624
1; 1; 11; 18887
1; 1; 12; 1184
1; 1; 13; 29626
1; 1; 14; 7867
1; 1; 15; 23876
1; 1; 16; 5229
1; 1; 17; 8584
1; 1; 18; 33226
1; 1; 19; 0
1; 1; 20; 24461
1; 1; 21; 8942
1; 1; 22; 859
1; 1; 23; 15945
1; 1; 24; 26414
1; 1; 25; 7774
1; 1; 26; 33985
1; 1; 27; 3295
1; 1; 28; 1517
1; 1; 29; 22483
1; 1; 30; 27365
1; 1; 31; 850
1; 1; 32; 0
1; 2; 1; 19546
1; 2; 2; 959
1; 2; 3; 24590
1; 2; 4; 21064
1; 2; 5; 5856
1; 2; 6; 5005
1; 2; 7; 4977
1; 2; 8; 4333
1; 2; 9; 1084
1; 2; 10; 508
1; 2; 11; 5793
1; 2; 12; 31323
1; 2; 13; 33951
1; 2; 14; 18715
1; 2; 15; 33976
1; 2; 16; 1903
1; 2; 17; 5804
1; 2; 18; 6094
1; 2; 19; 4749
1; 2; 20; 5209
1; 2; 21; 32895
1; 2; 22; 5105
1; 2; 23; 8319
1; 2; 24; 27189
1; 2; 25; 30075
1; 2; 26; 22253
1; 2; 27; 29839
1; 2; 28; 1957
1; 2; 29; 5190
1; 2; 30; 19473
1; 2; 31; 6286
1; 2; 32; 5729
1; 2; 33; 1824
1; 2; 34; 3141
1; 2; 35; 795
1; 2; 36; 1669
1; 2; 37; 33306
1; 2; 38; 0
1; 3; 1; 3308
1; 3; 2; 4358
1; 3; 3; 8272
1; 3; 4; 325
1; 3; 5; 24078
1; 3; 6; 32946
1; 3; 7; 31900
1; 3; 8; 766
1; 3; 9; 33666
1; 3; 10; 577
1; 3; 11; 7720
1; 3; 12; 23110
1; 3; 13; 30160
1; 3; 14; 24042
1; 3; 15; 19168
1; 3; 16; 20453
1; 3; 17; 1010
1; 3; 18; 8033
1; 3; 19; 19441
1; 3; 20; 2300
1; 3; 21; 538
1; 3; 22; 8141
1; 3; 23; 8409
1; 3; 24; 1008
1; 3; 25; 651
1; 3; 26; 30825
1; 3; 27; 1312
1; 3; 28; 868
1; 3; 29; 24295
1; 3; 30; 395
1; 3; 31; 25920
1; 3; 32; 20621
1; 3; 33; 0
1; 4; 1; 4740
1; 4; 2; 1599
1; 4; 3; 32601
1; 4; 4; 18872
1; 4; 5; 5407
1; 4; 6; 1000
1; 4; 7; 8368
1; 4; 8; 1805
1; 4; 9; 34582
1; 4; 10; 7011
1; 4; 11; 30089
1; 4; 12; 32261
1; 4; 13; 2524
1; 4; 14; 993
1; 4; 15; 0
1; 4; 16; 4907
1; 4; 17; 4852
1; 4; 18; 32538
1; 4; 19; 30758
1; 4; 20; 4823
1; 4; 21; 4974
1; 4; 22; 5039
1; 4; 23; 7610
1; 4; 24; 26241
1; 4; 25; 15074
1; 4; 26; 6139
1; 4; 27; 18837
1; 4; 28; 33226
1; 4; 29; 31904
1; 4; 30; 7009
1; 4; 31; 4910
1; 4; 32; 730
1; 4; 33; 7430
1; 4; 34; 32300
1; 4; 35; 32864
1; 4; 36; 5679
1; 4; 37; 26070
1; 4; 38; 0
1; 5; 1; 28125
1; 5; 2; 1255
1; 5; 3; 942
